Game,Winner,Moves,FinalScore
509,W,62,"FinalCount => B:10, W:15"
510,B,61,"FinalCount => B:14, W:11"
511,B,59,"FinalCount => B:13, W:12"
512,W,63,"FinalCount => B:12, W:13"
513,B,59,"FinalCount => B:13, W:12"
514,B,59,"FinalCount => B:13, W:12"
515,B,59,"FinalCount => B:13, W:12"
516,B,59,"FinalCount => B:13, W:12"
517,W,63,"FinalCount => B:12, W:13"
518,W,66,"FinalCount => B:12, W:13"
519,W,63,"FinalCount => B:12, W:13"
520,W,66,"FinalCount => B:12, W:13"
521,B,59,"FinalCount => B:13, W:12"
522,B,68,"FinalCount => B:13, W:12"
523,B,68,"FinalCount => B:13, W:12"
524,B,55,"FinalCount => B:14, W:11"
525,W,62,"FinalCount => B:11, W:14"
526,W,66,"FinalCount => B:12, W:13"
527,W,66,"FinalCount => B:12, W:13"
528,B,59,"FinalCount => B:15, W:10"
529,B,59,"FinalCount => B:13, W:12"
530,B,59,"FinalCount => B:13, W:12"
531,B,61,"FinalCount => B:14, W:11"
532,B,68,"FinalCount => B:13, W:12"
533,W,63,"FinalCount => B:12, W:13"
534,B,68,"FinalCount => B:13, W:12"
535,B,56,"FinalCount => B:13, W:12"
536,B,59,"FinalCount => B:15, W:10"
537,B,56,"FinalCount => B:13, W:12"
538,B,59,"FinalCount => B:13, W:12"
539,B,61,"FinalCount => B:15, W:10"
540,B,59,"FinalCount => B:13, W:12"
541,W,63,"FinalCount => B:12, W:13"
542,B,61,"FinalCount => B:14, W:11"
543,B,56,"FinalCount => B:13, W:12"
544,B,68,"FinalCount => B:13, W:12"
545,B,59,"FinalCount => B:15, W:10"
546,B,61,"FinalCount => B:15, W:10"
547,W,66,"FinalCount => B:12, W:13"
548,B,59,"FinalCount => B:13, W:12"
549,W,66,"FinalCount => B:12, W:13"
550,B,68,"FinalCount => B:13, W:12"
551,W,66,"FinalCount => B:12, W:13"
552,B,55,"FinalCount => B:14, W:11"
553,B,68,"FinalCount => B:13, W:12"
554,B,61,"FinalCount => B:15, W:10"
555,B,59,"FinalCount => B:13, W:12"
556,B,61,"FinalCount => B:15, W:10"
557,B,52,"FinalCount => B:13, W:12"
558,W,63,"FinalCount => B:12, W:13"
559,W,66,"FinalCount => B:12, W:13"
560,W,66,"FinalCount => B:12, W:13"
561,B,59,"FinalCount => B:13, W:12"
562,W,66,"FinalCount => B:12, W:13"
563,B,59,"FinalCount => B:13, W:12"
564,B,59,"FinalCount => B:13, W:12"
565,B,55,"FinalCount => B:14, W:11"
566,W,63,"FinalCount => B:12, W:13"
567,B,61,"FinalCount => B:15, W:10"
568,B,59,"FinalCount => B:13, W:12"
569,B,68,"FinalCount => B:13, W:12"
570,W,63,"FinalCount => B:12, W:13"
571,B,59,"FinalCount => B:13, W:12"
572,W,62,"FinalCount => B:10, W:15"
573,B,68,"FinalCount => B:13, W:12"
574,W,66,"FinalCount => B:12, W:13"
575,B,61,"FinalCount => B:14, W:11"
576,B,59,"FinalCount => B:15, W:10"
577,W,63,"FinalCount => B:12, W:13"
578,B,59,"FinalCount => B:15, W:10"
579,W,62,"FinalCount => B:10, W:15"
580,B,59,"FinalCount => B:13, W:12"
581,W,63,"FinalCount => B:12, W:13"
582,B,59,"FinalCount => B:13, W:12"
583,B,59,"FinalCount => B:15, W:10"
584,W,66,"FinalCount => B:12, W:13"
585,B,61,"FinalCount => B:14, W:11"
586,B,59,"FinalCount => B:13, W:12"
587,B,52,"FinalCount => B:13, W:12"
588,B,52,"FinalCount => B:13, W:12"
589,B,68,"FinalCount => B:13, W:12"
590,W,66,"FinalCount => B:12, W:13"
591,B,59,"FinalCount => B:13, W:12"
592,W,66,"FinalCount => B:12, W:13"
593,B,59,"FinalCount => B:13, W:12"
594,W,66,"FinalCount => B:12, W:13"
595,W,62,"FinalCount => B:11, W:14"
596,B,59,"FinalCount => B:13, W:12"
597,B,59,"FinalCount => B:13, W:12"
598,W,66,"FinalCount => B:12, W:13"
599,B,59,"FinalCount => B:13, W:12"
600,B,55,"FinalCount => B:14, W:11"
601,B,52,"FinalCount => B:13, W:12"
602,B,59,"FinalCount => B:13, W:12"
603,W,66,"FinalCount => B:12, W:13"
604,B,56,"FinalCount => B:13, W:12"
605,B,59,"FinalCount => B:13, W:12"
606,B,59,"FinalCount => B:15, W:10"
607,B,59,"FinalCount => B:13, W:12"
608,B,59,"FinalCount => B:13, W:12"
609,W,63,"FinalCount => B:12, W:13"
610,W,66,"FinalCount => B:12, W:13"
611,B,68,"FinalCount => B:13, W:12"
612,B,52,"FinalCount => B:13, W:12"
613,W,62,"FinalCount => B:10, W:15"
614,B,55,"FinalCount => B:14, W:11"
615,W,66,"FinalCount => B:12, W:13"
616,B,59,"FinalCount => B:13, W:12"
617,W,63,"FinalCount => B:12, W:13"
618,B,52,"FinalCount => B:13, W:12"
619,W,66,"FinalCount => B:12, W:13"
620,B,59,"FinalCount => B:15, W:10"
621,W,66,"FinalCount => B:12, W:13"
622,W,63,"FinalCount => B:12, W:13"
623,W,66,"FinalCount => B:12, W:13"
624,B,59,"FinalCount => B:13, W:12"
625,B,59,"FinalCount => B:15, W:10"
626,W,62,"FinalCount => B:10, W:15"
627,B,59,"FinalCount => B:13, W:12"
628,W,66,"FinalCount => B:12, W:13"
629,W,66,"FinalCount => B:12, W:13"
630,B,68,"FinalCount => B:13, W:12"
631,W,66,"FinalCount => B:12, W:13"
632,W,62,"FinalCount => B:11, W:14"
633,W,66,"FinalCount => B:12, W:13"
634,W,63,"FinalCount => B:12, W:13"
635,B,52,"FinalCount => B:13, W:12"
636,B,59,"FinalCount => B:15, W:10"
637,B,59,"FinalCount => B:13, W:12"
638,W,62,"FinalCount => B:10, W:15"
639,W,66,"FinalCount => B:12, W:13"
640,W,62,"FinalCount => B:10, W:15"
641,B,59,"FinalCount => B:13, W:12"
642,B,59,"FinalCount => B:15, W:10"
643,B,56,"FinalCount => B:13, W:12"
644,B,61,"FinalCount => B:14, W:11"
645,B,59,"FinalCount => B:13, W:12"
646,B,59,"FinalCount => B:13, W:12"
647,B,61,"FinalCount => B:14, W:11"
648,B,59,"FinalCount => B:13, W:12"
649,B,52,"FinalCount => B:13, W:12"
650,B,55,"FinalCount => B:14, W:11"
651,B,59,"FinalCount => B:13, W:12"
652,B,59,"FinalCount => B:13, W:12"
653,B,68,"FinalCount => B:13, W:12"
654,W,63,"FinalCount => B:12, W:13"
655,W,62,"FinalCount => B:10, W:15"
656,B,61,"FinalCount => B:14, W:11"
657,W,66,"FinalCount => B:12, W:13"
658,B,59,"FinalCount => B:13, W:12"
659,B,59,"FinalCount => B:13, W:12"
660,B,59,"FinalCount => B:13, W:12"
661,W,66,"FinalCount => B:12, W:13"
662,B,59,"FinalCount => B:13, W:12"
663,B,56,"FinalCount => B:13, W:12"
664,B,52,"FinalCount => B:13, W:12"
665,B,55,"FinalCount => B:14, W:11"
666,B,55,"FinalCount => B:14, W:11"
667,W,62,"FinalCount => B:11, W:14"
668,B,59,"FinalCount => B:13, W:12"
669,B,59,"FinalCount => B:13, W:12"
670,W,63,"FinalCount => B:12, W:13"
671,B,55,"FinalCount => B:14, W:11"
672,W,66,"FinalCount => B:12, W:13"
673,W,66,"FinalCount => B:12, W:13"
674,B,61,"FinalCount => B:14, W:11"
675,B,59,"FinalCount => B:13, W:12"
676,B,59,"FinalCount => B:13, W:12"
677,W,66,"FinalCount => B:12, W:13"
678,B,59,"FinalCount => B:13, W:12"
679,B,68,"FinalCount => B:13, W:12"
680,W,62,"FinalCount => B:10, W:15"
681,B,68,"FinalCount => B:13, W:12"
682,B,61,"FinalCount => B:14, W:11"
683,B,61,"FinalCount => B:14, W:11"
684,W,66,"FinalCount => B:12, W:13"
685,B,68,"FinalCount => B:13, W:12"
686,B,68,"FinalCount => B:13, W:12"
687,B,52,"FinalCount => B:13, W:12"
688,B,61,"FinalCount => B:14, W:11"
689,W,63,"FinalCount => B:12, W:13"
690,B,52,"FinalCount => B:13, W:12"
691,B,68,"FinalCount => B:13, W:12"
692,B,68,"FinalCount => B:13, W:12"
693,W,63,"FinalCount => B:12, W:13"
694,B,59,"FinalCount => B:15, W:10"
695,B,68,"FinalCount => B:13, W:12"
696,B,59,"FinalCount => B:13, W:12"
697,W,66,"FinalCount => B:12, W:13"
698,B,59,"FinalCount => B:15, W:10"
699,B,61,"FinalCount => B:14, W:11"
700,B,68,"FinalCount => B:13, W:12"
701,B,59,"FinalCount => B:13, W:12"
702,B,59,"FinalCount => B:13, W:12"
703,W,66,"FinalCount => B:12, W:13"
704,B,59,"FinalCount => B:13, W:12"
705,B,59,"FinalCount => B:13, W:12"
706,W,66,"FinalCount => B:12, W:13"
707,B,59,"FinalCount => B:13, W:12"
708,W,63,"FinalCount => B:12, W:13"
709,W,62,"FinalCount => B:10, W:15"
710,B,59,"FinalCount => B:13, W:12"
711,B,59,"FinalCount => B:13, W:12"
712,B,59,"FinalCount => B:13, W:12"
713,B,56,"FinalCount => B:13, W:12"
714,B,52,"FinalCount => B:13, W:12"
715,B,59,"FinalCount => B:13, W:12"
716,B,59,"FinalCount => B:13, W:12"
717,W,63,"FinalCount => B:12, W:13"
718,B,59,"FinalCount => B:13, W:12"
719,W,63,"FinalCount => B:12, W:13"
720,B,59,"FinalCount => B:13, W:12"
721,B,59,"FinalCount => B:13, W:12"
722,B,56,"FinalCount => B:13, W:12"
723,W,63,"FinalCount => B:12, W:13"
724,W,66,"FinalCount => B:12, W:13"
725,B,68,"FinalCount => B:13, W:12"
726,B,61,"FinalCount => B:14, W:11"
727,W,66,"FinalCount => B:12, W:13"
728,B,59,"FinalCount => B:13, W:12"
729,W,62,"FinalCount => B:11, W:14"
730,B,59,"FinalCount => B:13, W:12"
731,B,52,"FinalCount => B:13, W:12"
732,B,55,"FinalCount => B:14, W:11"
733,B,59,"FinalCount => B:15, W:10"
734,W,63,"FinalCount => B:12, W:13"
735,W,66,"FinalCount => B:12, W:13"
736,W,63,"FinalCount => B:12, W:13"
737,B,52,"FinalCount => B:13, W:12"
738,W,62,"FinalCount => B:11, W:14"
739,W,66,"FinalCount => B:12, W:13"
740,B,61,"FinalCount => B:14, W:11"
741,W,66,"FinalCount => B:12, W:13"
742,B,59,"FinalCount => B:13, W:12"
743,W,63,"FinalCount => B:12, W:13"
744,W,62,"FinalCount => B:11, W:14"
745,W,62,"FinalCount => B:10, W:15"
746,W,63,"FinalCount => B:12, W:13"
747,B,59,"FinalCount => B:13, W:12"
748,W,66,"FinalCount => B:12, W:13"
749,B,61,"FinalCount => B:15, W:10"
750,B,61,"FinalCount => B:14, W:11"
751,B,61,"FinalCount => B:14, W:11"
752,B,52,"FinalCount => B:13, W:12"
753,B,59,"FinalCount => B:13, W:12"
754,W,66,"FinalCount => B:12, W:13"
755,W,62,"FinalCount => B:10, W:15"
756,B,68,"FinalCount => B:13, W:12"
757,B,59,"FinalCount => B:13, W:12"
758,B,52,"FinalCount => B:13, W:12"
759,W,66,"FinalCount => B:12, W:13"
760,B,59,"FinalCount => B:13, W:12"
761,W,63,"FinalCount => B:12, W:13"
762,B,59,"FinalCount => B:13, W:12"
763,B,59,"FinalCount => B:15, W:10"
764,W,66,"FinalCount => B:12, W:13"
765,B,52,"FinalCount => B:13, W:12"
766,B,61,"FinalCount => B:15, W:10"
767,W,63,"FinalCount => B:12, W:13"
768,B,59,"FinalCount => B:13, W:12"
769,B,59,"FinalCount => B:13, W:12"
770,B,56,"FinalCount => B:13, W:12"
771,B,68,"FinalCount => B:13, W:12"
772,B,56,"FinalCount => B:13, W:12"
773,W,63,"FinalCount => B:12, W:13"
774,W,62,"FinalCount => B:10, W:15"
775,B,59,"FinalCount => B:13, W:12"
776,B,61,"FinalCount => B:14, W:11"
777,W,62,"FinalCount => B:10, W:15"
778,W,66,"FinalCount => B:12, W:13"
779,B,59,"FinalCount => B:13, W:12"
780,W,66,"FinalCount => B:12, W:13"
781,B,59,"FinalCount => B:13, W:12"
782,W,63,"FinalCount => B:12, W:13"
783,B,52,"FinalCount => B:13, W:12"
784,W,63,"FinalCount => B:12, W:13"
785,W,66,"FinalCount => B:12, W:13"
786,B,59,"FinalCount => B:15, W:10"
787,W,62,"FinalCount => B:11, W:14"
788,B,59,"FinalCount => B:13, W:12"
789,B,61,"FinalCount => B:14, W:11"
790,B,59,"FinalCount => B:13, W:12"
791,B,59,"FinalCount => B:13, W:12"
792,W,63,"FinalCount => B:12, W:13"
793,W,66,"FinalCount => B:12, W:13"
794,W,63,"FinalCount => B:12, W:13"
795,W,63,"FinalCount => B:12, W:13"
796,B,59,"FinalCount => B:13, W:12"
797,B,59,"FinalCount => B:13, W:12"
798,B,56,"FinalCount => B:13, W:12"
799,B,61,"FinalCount => B:14, W:11"
800,B,61,"FinalCount => B:14, W:11"
801,B,68,"FinalCount => B:13, W:12"
802,B,61,"FinalCount => B:14, W:11"
803,W,66,"FinalCount => B:12, W:13"
804,W,66,"FinalCount => B:12, W:13"
805,W,66,"FinalCount => B:12, W:13"
806,B,55,"FinalCount => B:14, W:11"
807,B,68,"FinalCount => B:13, W:12"
808,B,55,"FinalCount => B:14, W:11"
809,W,62,"FinalCount => B:11, W:14"
810,B,59,"FinalCount => B:15, W:10"
811,B,68,"FinalCount => B:13, W:12"
812,W,63,"FinalCount => B:12, W:13"
813,B,59,"FinalCount => B:15, W:10"
814,W,66,"FinalCount => B:12, W:13"
815,B,59,"FinalCount => B:15, W:10"
816,B,68,"FinalCount => B:13, W:12"
817,B,55,"FinalCount => B:14, W:11"
818,B,61,"FinalCount => B:14, W:11"
819,B,59,"FinalCount => B:13, W:12"
820,B,59,"FinalCount => B:13, W:12"
821,W,62,"FinalCount => B:10, W:15"
822,B,61,"FinalCount => B:15, W:10"
823,W,62,"FinalCount => B:11, W:14"
824,B,56,"FinalCount => B:13, W:12"
825,W,62,"FinalCount => B:11, W:14"
826,W,62,"FinalCount => B:10, W:15"
827,W,63,"FinalCount => B:12, W:13"
828,W,63,"FinalCount => B:12, W:13"
829,B,59,"FinalCount => B:13, W:12"
830,W,63,"FinalCount => B:12, W:13"
831,B,59,"FinalCount => B:15, W:10"
832,B,61,"FinalCount => B:15, W:10"
833,B,59,"FinalCount => B:13, W:12"
834,B,61,"FinalCount => B:15, W:10"
835,W,66,"FinalCount => B:12, W:13"
836,B,56,"FinalCount => B:13, W:12"
837,B,59,"FinalCount => B:13, W:12"
838,W,62,"FinalCount => B:11, W:14"
839,B,59,"FinalCount => B:13, W:12"
840,B,68,"FinalCount => B:13, W:12"
841,B,59,"FinalCount => B:13, W:12"
842,B,61,"FinalCount => B:14, W:11"
843,W,62,"FinalCount => B:10, W:15"
844,B,61,"FinalCount => B:14, W:11"
845,W,63,"FinalCount => B:12, W:13"
846,B,59,"FinalCount => B:13, W:12"
847,B,55,"FinalCount => B:14, W:11"
848,W,66,"FinalCount => B:12, W:13"
849,B,59,"FinalCount => B:15, W:10"
850,B,61,"FinalCount => B:14, W:11"
851,W,66,"FinalCount => B:12, W:13"
852,W,62,"FinalCount => B:10, W:15"
853,B,59,"FinalCount => B:13, W:12"
854,W,66,"FinalCount => B:12, W:13"
855,B,61,"FinalCount => B:14, W:11"
856,B,56,"FinalCount => B:13, W:12"
857,B,59,"FinalCount => B:13, W:12"
858,B,55,"FinalCount => B:14, W:11"
859,W,62,"FinalCount => B:11, W:14"
860,W,66,"FinalCount => B:12, W:13"
861,W,66,"FinalCount => B:12, W:13"
862,B,56,"FinalCount => B:13, W:12"
863,B,68,"FinalCount => B:13, W:12"
864,B,59,"FinalCount => B:13, W:12"
865,B,68,"FinalCount => B:13, W:12"
866,B,61,"FinalCount => B:14, W:11"
867,W,66,"FinalCount => B:12, W:13"
868,W,63,"FinalCount => B:12, W:13"
869,B,56,"FinalCount => B:13, W:12"
870,B,59,"FinalCount => B:13, W:12"
871,B,59,"FinalCount => B:13, W:12"
872,W,63,"FinalCount => B:12, W:13"
873,B,59,"FinalCount => B:13, W:12"
874,B,61,"FinalCount => B:14, W:11"
875,B,61,"FinalCount => B:14, W:11"
876,B,52,"FinalCount => B:13, W:12"
877,B,59,"FinalCount => B:13, W:12"
878,B,55,"FinalCount => B:14, W:11"
879,B,68,"FinalCount => B:13, W:12"
880,B,59,"FinalCount => B:13, W:12"
881,B,59,"FinalCount => B:13, W:12"
882,W,66,"FinalCount => B:12, W:13"
883,W,62,"FinalCount => B:10, W:15"
884,B,59,"FinalCount => B:13, W:12"
885,W,66,"FinalCount => B:12, W:13"
886,B,59,"FinalCount => B:13, W:12"
887,B,52,"FinalCount => B:13, W:12"
888,W,63,"FinalCount => B:12, W:13"
889,B,59,"FinalCount => B:13, W:12"
890,B,52,"FinalCount => B:13, W:12"
891,B,61,"FinalCount => B:14, W:11"
892,B,52,"FinalCount => B:13, W:12"
893,B,59,"FinalCount => B:13, W:12"
894,W,66,"FinalCount => B:12, W:13"
895,B,61,"FinalCount => B:14, W:11"
896,W,63,"FinalCount => B:12, W:13"
897,B,52,"FinalCount => B:13, W:12"
898,B,59,"FinalCount => B:13, W:12"
899,B,68,"FinalCount => B:13, W:12"
900,W,63,"FinalCount => B:12, W:13"
901,W,66,"FinalCount => B:12, W:13"
902,B,61,"FinalCount => B:15, W:10"
903,B,55,"FinalCount => B:14, W:11"
904,W,63,"FinalCount => B:12, W:13"
905,W,62,"FinalCount => B:10, W:15"
906,W,66,"FinalCount => B:12, W:13"
907,B,59,"FinalCount => B:13, W:12"
908,B,68,"FinalCount => B:13, W:12"
909,W,62,"FinalCount => B:10, W:15"
910,W,66,"FinalCount => B:12, W:13"
911,W,66,"FinalCount => B:12, W:13"
912,B,61,"FinalCount => B:14, W:11"
913,W,62,"FinalCount => B:10, W:15"
914,B,59,"FinalCount => B:13, W:12"
915,W,66,"FinalCount => B:12, W:13"
916,B,61,"FinalCount => B:15, W:10"
917,W,63,"FinalCount => B:12, W:13"
918,B,68,"FinalCount => B:13, W:12"
919,W,63,"FinalCount => B:12, W:13"
920,B,59,"FinalCount => B:13, W:12"
921,B,59,"FinalCount => B:13, W:12"
922,B,59,"FinalCount => B:13, W:12"
923,B,59,"FinalCount => B:13, W:12"
924,B,59,"FinalCount => B:15, W:10"
925,B,52,"FinalCount => B:13, W:12"
926,B,59,"FinalCount => B:15, W:10"
927,W,63,"FinalCount => B:12, W:13"
928,B,59,"FinalCount => B:13, W:12"
929,B,61,"FinalCount => B:14, W:11"
930,B,56,"FinalCount => B:13, W:12"
931,B,59,"FinalCount => B:15, W:10"
932,B,59,"FinalCount => B:13, W:12"
933,B,59,"FinalCount => B:13, W:12"
934,W,63,"FinalCount => B:12, W:13"
935,W,63,"FinalCount => B:12, W:13"
936,W,66,"FinalCount => B:12, W:13"
937,W,63,"FinalCount => B:12, W:13"
938,B,61,"FinalCount => B:14, W:11"
939,B,59,"FinalCount => B:13, W:12"
940,B,59,"FinalCount => B:13, W:12"
941,W,66,"FinalCount => B:12, W:13"
942,B,59,"FinalCount => B:13, W:12"
943,W,63,"FinalCount => B:12, W:13"
944,B,59,"FinalCount => B:13, W:12"
945,W,66,"FinalCount => B:12, W:13"
946,W,66,"FinalCount => B:12, W:13"
947,B,59,"FinalCount => B:13, W:12"
948,B,56,"FinalCount => B:13, W:12"
949,W,63,"FinalCount => B:12, W:13"
950,W,63,"FinalCount => B:12, W:13"
951,B,68,"FinalCount => B:13, W:12"
952,W,66,"FinalCount => B:12, W:13"
953,W,66,"FinalCount => B:12, W:13"
954,B,59,"FinalCount => B:15, W:10"
955,B,59,"FinalCount => B:13, W:12"
956,B,61,"FinalCount => B:15, W:10"
957,B,59,"FinalCount => B:13, W:12"
958,W,62,"FinalCount => B:10, W:15"
959,W,66,"FinalCount => B:12, W:13"
960,B,52,"FinalCount => B:13, W:12"
961,B,68,"FinalCount => B:13, W:12"
962,W,63,"FinalCount => B:12, W:13"
963,B,61,"FinalCount => B:14, W:11"
964,W,66,"FinalCount => B:12, W:13"
965,W,62,"FinalCount => B:10, W:15"
966,B,59,"FinalCount => B:13, W:12"
967,W,66,"FinalCount => B:12, W:13"
968,W,66,"FinalCount => B:12, W:13"
969,B,59,"FinalCount => B:13, W:12"
970,B,59,"FinalCount => B:13, W:12"
971,B,59,"FinalCount => B:13, W:12"
972,W,63,"FinalCount => B:12, W:13"
973,B,61,"FinalCount => B:14, W:11"
974,W,66,"FinalCount => B:12, W:13"
975,W,66,"FinalCount => B:12, W:13"
976,B,68,"FinalCount => B:13, W:12"
977,B,61,"FinalCount => B:14, W:11"
978,W,66,"FinalCount => B:12, W:13"
979,W,66,"FinalCount => B:12, W:13"
980,B,59,"FinalCount => B:13, W:12"
981,B,59,"FinalCount => B:15, W:10"
982,B,68,"FinalCount => B:13, W:12"
983,W,66,"FinalCount => B:12, W:13"
984,W,63,"FinalCount => B:12, W:13"
985,W,66,"FinalCount => B:12, W:13"
986,B,61,"FinalCount => B:14, W:11"
987,W,63,"FinalCount => B:12, W:13"
988,W,66,"FinalCount => B:12, W:13"
989,B,59,"FinalCount => B:13, W:12"
990,B,59,"FinalCount => B:15, W:10"
991,W,63,"FinalCount => B:12, W:13"
992,B,56,"FinalCount => B:13, W:12"
993,B,59,"FinalCount => B:15, W:10"
994,W,63,"FinalCount => B:12, W:13"
995,B,59,"FinalCount => B:13, W:12"
996,B,59,"FinalCount => B:13, W:12"
997,W,62,"FinalCount => B:11, W:14"
998,W,62,"FinalCount => B:10, W:15"
999,W,66,"FinalCount => B:12, W:13"
1000,W,66,"FinalCount => B:12, W:13"
1001,B,61,"FinalCount => B:14, W:11"
1002,W,66,"FinalCount => B:12, W:13"
1003,B,68,"FinalCount => B:13, W:12"
1004,W,66,"FinalCount => B:12, W:13"
1005,W,66,"FinalCount => B:12, W:13"
1006,W,62,"FinalCount => B:10, W:15"
1007,B,52,"FinalCount => B:13, W:12"
1008,B,52,"FinalCount => B:13, W:12"
1009,B,56,"FinalCount => B:13, W:12"
1010,B,59,"FinalCount => B:13, W:12"
1011,W,63,"FinalCount => B:12, W:13"
1012,W,66,"FinalCount => B:12, W:13"
1013,B,59,"FinalCount => B:13, W:12"
1014,W,63,"FinalCount => B:12, W:13"
